id,name,tags,companies,current_price,original_price,downloads,vote_info,comment
50645,Reckless Getaway 2,"['赛车', '魔性', '竞速']","[{'type': 'developer', 'name': 'Pixelbite'}]",,,2942,"{'1': 14, '2': 12, '3': 34, '4': 98, '5': 286}",[]
50510,Stranger Upside Down World,"['应用', '自行车', '街机', '竞速']","[{'type': 'developer', 'name': 'Deniel Barbakadze'}]",,,5,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
49859,crash club,"['DIY', '竞速', '改装', '街机', '休闲']","[{'type': 'developer', 'name': '北京游道易网络文化有限公司'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
52513,赛车·掌上酷跑3D：2016单机游戏大全免费,"['赛车', '竞速', '体育']","[{'type': 'developer', 'name': 'free games'}]",,,63,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
52346,我是车神2,['竞速'],"[{'type': 'publisher', 'name': '触控游戏'}]",,,0,"{'1': 8, '2': 1, '3': 3, '4': 3, '5': 12}",[]
51956,Endless Run 3D - 无尽跑酷3D,"['科幻', '跑酷', '竞速']","[{'type': 'developer', 'name': 'Bruce Game'}]",,,28,"{'1': 6, '2': 4, '3': 6, '4': 2, '5': 0}",[]
53829,Traffic Bike Rider,"['赛车', '摩托车', '自行车', '竞速']","[{'type': 'developer', 'name': 'Kritsana Yimpha'}]",,,6,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
64946,幸运赛车-谁是幸运的赛车玩家？,"['竞速', '赛车']","[{'type': 'developer', 'name': 'xioayue liu'}]",,,12,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
64390,疯狂城市4 逃出监狱,"['开放世界', '高自由度', '单机', '动作', '射击', '竞速', '沙盒', '角色扮演', '模拟', '冒险', '3D']","[{'type': 'developer', 'name': 'Extereme Games'}]",,,0,"{'1': 159, '2': 89, '3': 108, '4': 90, '5': 360}",[]
65898,极限车球,"['体育', '足球', '赛车', '多人联机', '竞技', '竞速', 'Steam移植']","[{'type': 'publisher', 'name': '蓝港游戏'}, {'type': 'author', 'name': 'TheSuperpower'}]",,,1,"{'1': 44, '2': 30, '3': 74, '4': 128, '5': 704}",[]
58056,鸽之翼,"['飞行', '独立游戏', '竞速', '街机']","[{'type': 'developer', 'name': 'Ignacio Schiefelbein'}]",,,67,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 6}",[]
